circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BETTE (T),DOMESTIC,1,91,78.0,-23.0,24.42
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,NARLAKANTIGUDEM,DOMESTIC,1,157,109.0,10501.0,67.53
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,NELAIGUDEM,DOMESTIC,1,699,464.0,30975.0,277.73
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,PALTHI THANDA,DOMESTIC,1,49,46.0,2084.0,13.93
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,PALUGU THANDA,DOMESTIC,1,218,161.0,4535.0,67.53
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,PANUGOTHU THANDA,DOMESTIC,1,24,7.0,160.0,7.68
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,PEDADEVULAPALLY,DOMESTIC,1,1277,931.0,78370.0,465.48
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,RASOOLGUDEM,DOMESTIC,1,201,201.0,14868.0,77.82
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BANDAPALEM,DOMESTIC,1,157,128.0,8138.0,62.5
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BHEEMAVARAM,DOMESTIC,1,845,656.0,45386.0,313.92
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BOPPARAM,DOMESTIC,1,288,233.0,16228.0,111.78
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHERUKAPALLY,DOMESTIC,1,622,399.0,26265.0,208.78
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,VIDYANAGAR,DOMESTIC,1,2415,2367.0,231842.0,2623.6
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,HANUMANPET,DOMESTIC,1,3767,3728.0,428501.0,5584.1
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,MIRYALAGUDA TOWN--II,DOMESTIC,1,19,19.0,6936.0,111.68
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,MIRYALAGUDA TOWN-2,DOMESTIC,1,27,24.0,8760.0,253.5
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,N S P CAMP,DOMESTIC,1,2497,2372.0,243410.0,2917.67
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BOLLIGUTTA (T),DOMESTIC,1,105,92.0,512.0,30.83
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,BOTHALAPALEM,DOMESTIC,1,447,377.0,28638.0,175.43
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,DOMESTIC,1,2167,1811.0,164863.0,1356.87
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA B,DOMESTIC,1,1626,1512.0,152382.0,1293.95
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DANIYALABANDA (T),DOMESTIC,1,33,22.0,1536.0,9.9
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DHANAVATH (T),DOMESTIC,1,20,17.0,55.0,5.82
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,RAGADAPA,DOMESTIC,1,251,147.0,9360.0,107.95
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,RAJENDRA NAGAR,DOMESTIC,1,101,70.0,4458.0,28.7
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,SATYAMPADU,DOMESTIC,1,74,56.0,1615.0,32.24
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,SATYANARAYANPUR,DOMESTIC,1,323,197.0,16050.0,154.68
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,SEETHA THANDA,DOMESTIC,1,74,73.0,4442.0,31.34
NALGONDA,MIRYALGUDA,VEMULAPALLY,TRIPURARAM,TRIPURARAM,DOMESTIC,1,2357,2143.0,185755.0,1712.4
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHIKATIGUDEM,DOMESTIC,1,317,286.0,22799.0,141.87
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,GUDIWADA,DOMESTIC,1,781,560.0,41168.0,319.76
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,DOMESTIC,1,619,510.0,34303.0,257.67
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,IPPALAGUDEM,DOMESTIC,1,184,143.0,8448.0,79.4
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,K K GUDEM,DOMESTIC,1,281,207.0,13500.0,117.88
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KASANGODE,DOMESTIC,1,493,349.0,20491.0,205.92
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,PRAKASH NAGAR,DOMESTIC,1,3447,3355.0,346814.0,3758.16
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,REDDY COLONY,DOMESTIC,1,2844,2822.0,336684.0,4639.47
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,SANTHOSH NAGAR,DOMESTIC,1,2307,2299.0,248510.0,3223.14
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,SHANTI NAGAR,DOMESTIC,1,3061,3028.0,314652.0,4142.46
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,VINOBA NAGAR,DOMESTIC,1,291,,0.0,102.45
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-II,VINOBHA NAGAR,DOMESTIC,1,3086,3056.0,334327.0,4514.97
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),ALAGADAPA,DOMESTIC,1,802,627.0,52183.0,349.91
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DILWARPOOR,DOMESTIC,1,338,211.0,15496.0,109.15
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DONALAGUDEM,DOMESTIC,1,23,21.0,1078.0,7.4
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DUBBA (T)-V,DOMESTIC,1,53,49.0,2717.0,14.52
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DUBBA (T)-VK,DOMESTIC,1,56,47.0,1988.0,18.03
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GANDHI NAGAR,DOMESTIC,1,102,83.0,4247.0,31.62
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GANESH PAHAD,DOMESTIC,1,252,179.0,8820.0,76.81
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GERI THANDA,DOMESTIC,1,41,30.0,586.0,13.74
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,GONYA THANDA-VK,DOMESTIC,1,197,154.0,8433.0,64.52
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,AMANAGAL,DOMESTIC,1,666,502.0,27543.0,215.63
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,ANNAPAREDDYGUDEM,DOMESTIC,1,278,211.0,18617.0,128.63
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,BUGGABAIGUDEM,DOMESTIC,1,365,282.0,21068.0,183.49
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,CHALICHEMALAPADU,DOMESTIC,1,32,27.0,1972.0,10.92
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,KAMEPALLY,DOMESTIC,1,175,142.0,11864.0,55.99
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,ANGADIPETA,DOMESTIC,1,816,655.0,46665.0,385.11
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,BANGARIGADDA,DOMESTIC,1,1046,798.0,55292.0,360.4
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,BODANGIPARTHY,DOMESTIC,1,550,438.0,20368.0,184.94
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,CHANDUR,DOMESTIC,1,4503,4008.0,291204.0,3009.13
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,DONIPAMULA,DOMESTIC,1,706,472.0,33352.0,240.82
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,GUNDRAPALLY,DOMESTIC,1,587,431.0,30337.0,205.72
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KATHEPALLY,DOMESTIC,1,4,3.0,630.0,12.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KETHEPALLY,DOMESTIC,1,899,719.0,48901.0,421.92
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KETHEPALLY-A,DOMESTIC,1,496,493.0,37331.0,275.51
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KOPPOLE,DOMESTIC,1,677,475.0,24846.0,214.64
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KORLAPAHAD,DOMESTIC,1,504,362.0,25400.0,270.31
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,KOTHAPET,DOMESTIC,1,427,361.0,25589.0,165.07
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),AVANTHI PURAM,DOMESTIC,1,462,388.0,29838.0,273.79
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),B.ANNARAM,DOMESTIC,1,379,303.0,23609.0,162.16
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),BADALAPOOR,DOMESTIC,1,226,200.0,18113.0,99.23
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),BADALAPUR,DOMESTIC,1,4,,0.0,20.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),BALLU NAIK(T),DOMESTIC,1,53,47.0,3690.0,20.48
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),BANDAMEEDI GUDE,DOMESTIC,1,31,27.0,1716.0,8.45
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,IRKI GUDEM,DOMESTIC,1,416,304.0,26027.0,169.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,JAITHRAM (T),DOMESTIC,1,157,116.0,3615.0,49.94
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KALLEPALLY,DOMESTIC,1,386,320.0,20588.0,135.68
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KESHAVAPURAM,DOMESTIC,1,319,231.0,9411.0,96.66
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KETHAVATH (T),DOMESTIC,1,82,52.0,2473.0,23.66
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KJR COLONY,DOMESTIC,1,90,70.0,4320.0,27.16
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KONDRAPOLE,DOMESTIC,1,824,599.0,45870.0,299.66
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,LAXMIDEVI GUDEM,DOMESTIC,1,245,200.0,16014.0,92.13
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,MOLKAPATNAM,DOMESTIC,1,530,399.0,30933.0,217.33
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,RAOVARI GUDEM,DOMESTIC,1,75,50.0,2867.0,24.86
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,RAVORIGUDEM  B,DOMESTIC,1,88,75.0,7547.0,42.32
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,RAVULA PENTA,DOMESTIC,1,1039,747.0,48111.0,369.75
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SALKANOOR,DOMESTIC,1,839,596.0,45910.0,316.92
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,IDIKUDA,DOMESTIC,1,355,279.0,19785.0,116.02
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,JOGIGUDEM,DOMESTIC,1,186,186.0,15478.0,57.84
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,KASTALA,DOMESTIC,1,925,685.0,38994.0,285.9
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,KONDAPURAM,DOMESTIC,1,670,517.0,31508.0,221.62
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,KUMUNDANI GUDA,DOMESTIC,1,33,10.0,291.0,9.32
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,NERMATA,DOMESTIC,1,635,488.0,28027.0,182.98
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,SURYANAGAR,DOMESTIC,1,393,391.0,30291.0,236.44
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,THUNGATURTHY,DOMESTIC,1,649,431.0,30597.0,200.65
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,UPPALAPAHAD,DOMESTIC,1,263,215.0,14488.0,92.5
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,A.BOLLARAM,DOMESTIC,1,28,16.0,644.0,7.78
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,CHANDAMPALLY B,DOMESTIC,1,497,391.0,28342.0,204.56
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,CHANDAMPALLY C,DOMESTIC,1,10,8.0,414.0,2.46
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,CHANDUPATLA,DOMESTIC,1,1071,726.0,47934.0,394.62
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),CHAKRU (T),DOMESTIC,1,21,20.0,1144.0,6.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),CHILLAPOOR,DOMESTIC,1,322,267.0,24604.0,117.04
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),CHINTA PALLY,DOMESTIC,1,246,217.0,15511.0,94.49
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),DHEERAVATH (T),DOMESTIC,1,74,72.0,3730.0,21.98
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),DONDAVARI GUDEM,DOMESTIC,1,278,224.0,15185.0,107.38
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),DUBBA THANDA,DOMESTIC,1,42,34.0,1711.0,14.23
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KOTHAPETA (T),DOMESTIC,1,73,68.0,3786.0,31.94
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,KOTIPALLY (T),DOMESTIC,1,26,16.0,616.0,6.7
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,L.B THANDA,DOMESTIC,1,72,52.0,2536.0,21.2
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,LAVOORI (T),DOMESTIC,1,86,60.0,1277.0,22.78
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MAN (T),DOMESTIC,1,77,45.0,713.0,21.17
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MANGALDUBBA (T),DOMESTIC,1,58,45.0,3744.0,15.77
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MITTAGUDEM,DOMESTIC,1,50,29.0,1250.0,19.72
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,DOMESTIC,1,1323,991.0,91883.0,715.47
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,THIMMAREDDYGUDEM,DOMESTIC,1,242,187.0,13656.0,88.38
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,VEMULAPALLY,DOMESTIC,1,1376,1075.0,85939.0,757.33
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,PULLEMLA,DOMESTIC,1,878,678.0,38788.0,301.48
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,SIRDEPALLY,DOMESTIC,1,367,304.0,16051.0,124.41
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,THASKANIGUDEM,DOMESTIC,1,294,237.0,14810.0,106.18
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,THIMAREDDYGUDEM,DOMESTIC,1,173,143.0,9048.0,53.5
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,THUMMALAPALLY,DOMESTIC,1,345,243.0,17051.0,123.62
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,GORENKALPALLY,DOMESTIC,1,581,449.0,32143.0,193.48
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,KADAPARTHY,DOMESTIC,1,738,558.0,44242.0,278.8
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,MANDALAPUR,DOMESTIC,1,242,197.0,12967.0,68.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,MANGALPALLY,DOMESTIC,1,677,484.0,33662.0,255.94
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),ERRAVALAPAD,DOMESTIC,1,60,47.0,788.0,19.03
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),G REDDY NAGAR,DOMESTIC,1,24,16.0,1467.0,6.9
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GADDAGUDA,DOMESTIC,1,63,54.0,1743.0,17.22
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GOGUVARI GUDEM,DOMESTIC,1,369,301.0,24965.0,181.67
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GOPASAMUDRAM,DOMESTIC,1,160,143.0,13291.0,52.01
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,DOMESTIC,1,556,454.0,41438.0,370.08
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),HATIYAGANITANDA,DOMESTIC,1,156,150.0,6489.0,48.56
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,MODUGULAKUNTA (T),DOMESTIC,1,45,,0.0,11.59
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,NARSAPURAM,DOMESTIC,1,394,321.0,19855.0,120.23
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,NUNAVATH (T),DOMESTIC,1,88,73.0,2973.0,27.3
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,PADAMATI (T),DOMESTIC,1,49,45.0,900.0,15.34
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,PARTHUNAIK (T),DOMESTIC,1,50,43.0,217.0,12.53
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,PEDDA THANDA,DOMESTIC,1,86,64.0,1320.0,24.24
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,PUTTALAGADDA,DOMESTIC,1,86,72.0,128.0,22.79
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,UDATHALAPALLY,DOMESTIC,1,641,546.0,30307.0,224.44
NALGONDA,NALGONDA,MUNUGODU,CHANDUR,,DOMESTIC,1,1,,0.0,1.0
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,ANTHAMPET,DOMESTIC,1,468,450.0,25051.0,174.15
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,BANK COLONY,DOMESTIC,1,79,78.0,3879.0,26.0
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,GHATTUPPAL,DOMESTIC,1,1973,1588.0,107093.0,822.24
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,KAMMAGUDEM,DOMESTIC,1,159,156.0,10493.0,58.44
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,NAMAPURAM,DOMESTIC,1,345,276.0,16302.0,107.79
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,MARRUR,DOMESTIC,1,493,379.0,22119.0,186.47
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,MISMATCHED,DOMESTIC,1,1,,0.0,1.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,N.R.GUDEM,DOMESTIC,1,63,63.0,5348.0,22.84
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NADI GUDEM,DOMESTIC,1,107,95.0,7212.0,40.8
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN A,DOMESTIC,1,3594,3541.0,313498.0,3315.65
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN B,DOMESTIC,1,2704,2537.0,217680.0,2034.28
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN C,DOMESTIC,1,3518,3398.0,279751.0,3199.49
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),IYLAPUR,DOMESTIC,1,355,319.0,27301.0,132.49
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),JAGYA THANDA,DOMESTIC,1,54,50.0,2861.0,17.32
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),JALUBAI THANDA,DOMESTIC,1,226,200.0,6326.0,64.77
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),JATAVATH (T),DOMESTIC,1,102,88.0,6800.0,39.25
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),JEPTIVEERAPPA G,DOMESTIC,1,350,245.0,20124.0,207.47
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,RAJA GATTU,DOMESTIC,1,171,102.0,9095.0,75.87
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,RALLAVAGU THANDA,DOMESTIC,1,217,177.0,15486.0,77.59
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,RAMOJI&BHOOT(T),DOMESTIC,1,39,33.0,716.0,27.76
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,SATH (T)-N,DOMESTIC,1,36,27.0,1593.0,9.28
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,SATH (T)-V,DOMESTIC,1,36,36.0,2754.0,15.24
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,SHANTI NAGAR,DOMESTIC,1,68,42.0,2219.0,21.88
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,SONGA (T),DOMESTIC,1,23,16.0,84.0,5.96
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,T.V GUDEM,DOMESTIC,1,815,547.0,49269.0,353.05
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,TETTEKUNTA,DOMESTIC,1,135,91.0,7568.0,42.76
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,S.R.GUDAM,DOMESTIC,1,219,160.0,10043.0,63.01
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,SHERIGUDEM,DOMESTIC,1,120,120.0,6801.0,36.06
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,THERATPALLY,DOMESTIC,1,806,496.0,32843.0,268.02
NALGONDA,NALGONDA,MUNUGODU,GATTUPPUAL,VELMAKANNE,DOMESTIC,1,872,660.0,36959.0,278.6
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,CHALMEDA,DOMESTIC,1,370,295.0,20574.0,134.15
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,CHEEKATIMAMIDI,DOMESTIC,1,933,733.0,47991.0,322.47
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,DOMESTIC,1,2967,2865.0,232205.0,2138.76
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NARSIMMA PURAM,DOMESTIC,1,84,83.0,6456.0,34.32
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NELLIBANDA,DOMESTIC,1,149,118.0,7746.0,84.06
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NOMULA,DOMESTIC,1,1291,1050.0,70334.0,460.58
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,OGUDU,DOMESTIC,1,536,442.0,30637.0,173.87
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KALWAGATTUTANDA,DOMESTIC,1,181,161.0,8158.0,61.46
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KALWAPALLY,DOMESTIC,1,417,343.0,26397.0,134.62
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KESHVANAGAR CLN,DOMESTIC,1,242,226.0,21961.0,204.51
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KESYA (T),DOMESTIC,1,45,32.0,1877.0,12.27
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,DOMESTIC,1,273,238.0,19082.0,122.4
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KODEBANDA (T),DOMESTIC,1,15,14.0,955.0,4.64
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KOTHAGUDEM,DOMESTIC,1,371,277.0,21818.0,184.85
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,THIMMA PURAM,DOMESTIC,1,52,41.0,1789.0,17.62
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,TURUPU (T),DOMESTIC,1,150,123.0,6901.0,38.5
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,VANKDOTHU (T),DOMESTIC,1,77,65.0,1605.0,26.82
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,VEERLA PALEM,DOMESTIC,1,998,760.0,59602.0,326.21
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,WADAPALLY,DOMESTIC,1,1748,1507.0,121200.0,800.13
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,WATCHYA G.P,DOMESTIC,1,185,158.0,1646.0,48.89
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,CHOLLEDU,DOMESTIC,1,627,497.0,34857.0,210.7
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,EPPARTHY,DOMESTIC,1,429,314.0,20942.0,134.03
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,GANGORIGUDEM,DOMESTIC,1,114,114.0,7668.0,30.36
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,GUDAPUR,DOMESTIC,1,529,392.0,25457.0,213.56
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,GUNDLORIGUDEM,DOMESTIC,1,119,115.0,7370.0,39.16
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,JAKALIVARIGUDEM,DOMESTIC,1,133,128.0,8567.0,57.64
